entropy,block_rep_8,block_rep_16,block_rep_32,skewness,kurtosis,chi2_stat,autocorrelation,compression_ratio,bigram_rep,label
5.903055907333271,0,0,0.0,0.0592,-1.1643,291.2,0.0727,0.8791,0.0,AES-256 (ECB)
6.638557324168044,0,0,0,0.2028,-1.1628,228.0,-0.0922,0.9209,0.0,AES-256 (GCM)
7.280063427641414,0,0,0,0.0464,-1.2001,210.0,-0.1096,0.9588,0.0039,AES-256 (CTR)
7.810654458470295,0,0,0.0,0.0699,-1.163,262.65,-0.0268,0.9895,0.0077,AES-128 (CBC)
6.062492001110314,0,0,0.0,0.0698,-1.2007,246.4,0.0293,0.8791,0.0,AES-128 (ECB)
7.818533169527484,0,0,0,-0.0905,-1.1645,243.5,-0.0152,0.9894,0.0059,AES-128 (GCM)
7.154130494213572,0,0,0,0.0613,-1.2236,284.0,0.0008,0.9588,0.0039,AES-128 (CTR)
6.012492001110315,0,0,0.0,-0.1818,-1.2771,259.2,-0.1014,0.8791,0.0,AES-192 (CBC)
6.654198178480586,0,0,0.0,-0.0473,-1.3665,250.67,-0.0819,0.929,0.0,AES-192 (ECB)
7.127100476484885,0,0,0,-0.0642,-1.1138,290.0,-0.0394,0.9588,0.0,AES-192 (GCM)
6.654182324168044,0,0,0,0.018,-1.3397,224.0,0.1168,0.9209,0.0,AES-192 (CTR)
7.576182461246846,0,0,0.0,0.0423,-1.2518,269.09,0.067,0.9796,0.0057,AES-256 (CBC)
7.8167773430461045,0,0,0.0,-0.0104,-1.2216,244.92,-0.0059,0.9895,0.0029,AES-256 (ECB)
7.817968142260364,0,0,0,-0.0382,-1.2748,253.5,-0.0145,0.9894,0.0137,AES-256 (GCM)
6.451057324168044,0,0,0,-0.0586,-1.2282,292.0,-0.0673,0.9209,0.0,AES-256 (CTR)
6.685380296506095,0,0,0.0,0.0568,-1.1917,247.11,-0.0223,0.929,0.0,AES-128 (CBC)
7.606314949216266,0,0,0.0,0.0074,-1.1448,243.88,-0.038,0.9796,0.0,AES-128 (ECB)
7.606415328333498,0,0,0,0.0472,-1.1766,236.0,0.0094,0.979,0.0,AES-128 (GCM)
7.7912892465079855,0,0,0,0.0088,-1.2228,268.5,-0.0283,0.9894,0.0127,AES-128 (CTR)
7.695225553997369,0,0,0.0,0.0096,-1.2307,192.48,0.0517,0.9796,0.0019,AES-192 (CBC)
7.594329775121657,0,0,0.0,0.0188,-1.2259,262.3,-0.0232,0.9796,0.0038,AES-192 (ECB)
7.587092946742503,0,0,0,0.0324,-1.1666,261.0,-0.0793,0.979,0.002,AES-192 (GCM)
7.590242135096206,0,0,0,0.0168,-1.1965,268.0,0.0286,0.979,0.0059,AES-192 (CTR)
7.533539772266633,0,0,0.0,0.0055,-1.2459,290.42,-0.0126,0.9796,0.0038,AES-256 (CBC)
7.84414347671644,0,0,0.0,-0.0121,-1.2395,204.55,-0.0176,0.9895,0.0067,AES-256 (ECB)
5.769454882778696,0,0,0,0.078,-1.1112,256.0,0.2039,0.8533,0.0,AES-256 (GCM)
5.96875,0,0,0,0.0083,-1.2239,200.0,-0.042,0.8533,0.0,AES-256 (CTR)
7.581114422794593,0,0,0.0,-0.0875,-1.0416,269.09,-0.0113,0.9796,0.0057,AES-128 (CBC)
7.612847164275972,0,0,0.0,0.0144,-1.2272,239.03,-0.0063,0.9796,0.0019,AES-128 (ECB)
7.196921972504132,0,0,0,0.0952,-1.2175,240.0,0.1176,0.9588,0.0,AES-128 (GCM)
6.591682324168044,0,0,0,-0.062,-1.1275,240.0,0.0539,0.9209,0.0,AES-128 (CTR)
7.235207188573412,0,0,0.0,-0.1692,-1.1577,247.53,0.0431,0.9611,0.0,AES-192 (CBC)
6.5273602444077365,0,0,0.0,-0.1496,-1.2382,311.11,-0.0336,0.929,0.0,AES-192 (ECB)
7.790713836352828,0,0,0,0.0236,-1.2079,278.5,0.0246,0.9894,0.0108,AES-192 (GCM)
7.1459278947209555,0,0,0,-0.0579,-1.2158,276.0,0.0196,0.9588,0.0039,AES-192 (CTR)
6.638471355518849,0,0,0.0,0.1951,-1.1214,268.44,0.0284,0.929,0.007,AES-256 (CBC)
6.570864845147253,0,0,0.0,-0.2084,-1.1691,286.22,0.02,0.929,0.0,AES-256 (ECB)
5.800704882778696,0,0,0,-0.0842,-1.1641,248.0,0.1807,0.8533,0.0,AES-256 (GCM)
7.152605652316841,0,0,0,0.2026,-1.1487,264.0,0.0019,0.9588,0.0,AES-256 (CTR)
7.228316368790589,0,0,0.0,0.0172,-1.0382,249.41,-0.0023,0.9611,0.0,AES-128 (CBC)
6.666249133296627,0,0,0.0,0.2137,-1.1844,254.22,0.1061,0.929,0.0,AES-128 (ECB)
7.170535693198806,0,0,0,-0.1455,-1.1958,248.0,0.0069,0.9588,0.0,AES-128 (GCM)
7.807319874866461,0,0,0,0.0381,-1.2468,253.5,-0.0687,0.9894,0.0088,AES-128 (CTR)
7.1662066151524275,0,0,0.0,-0.0519,-1.3747,273.88,-0.0857,0.9611,0.0074,AES-192 (CBC)
7.6018497637987,0,0,0.0,0.0415,-1.1142,243.88,-0.0004,0.9796,0.0057,AES-192 (ECB)
6.540977441389348,0,0,0,0.0766,-1.3281,256.0,0.0687,0.9209,0.0,AES-192 (GCM)
6.47051220694674,0,0,0,0.0473,-1.2017,276.0,0.0904,0.9209,0.0,AES-192 (CTR)
7.5919820013100665,0,0,0.0,-0.0461,-1.2669,256.48,-0.0456,0.9796,0.0038,AES-256 (CBC)
7.586654834807917,0,0,0.0,0.0232,-1.1916,267.15,-0.0201,0.9796,0.0,AES-256 (ECB)
5.675704882778696,0,0,0,-0.1045,-0.9835,280.0,-0.0499,0.8533,0.0,AES-256 (GCM)
5.875,0,0,0,0.2854,-1.0184,224.0,0.031,0.8533,0.0,AES-256 (CTR)
7.8114289694219226,0,0,0.0,-0.0864,-1.1959,252.8,-0.0462,0.9895,0.0058,AES-128 (CBC)
7.255176214197354,0,0,0.0,0.004,-1.3331,232.47,0.096,0.9611,0.0037,AES-128 (ECB)
7.140319531114784,0,0,0,0.145,-1.0879,272.0,-0.0479,0.9588,0.0,AES-128 (GCM)
5.769454882778696,0,0,0,-0.0018,-1.1934,256.0,-0.07,0.8533,0.0,AES-128 (CTR)
7.216385808136778,0,0,0.0,0.0375,-1.1628,251.29,0.0125,0.9611,0.0,AES-192 (CBC)
6.062492001110315,0,0,0.0,0.0821,-1.321,246.4,-0.1094,0.8791,0.0,AES-192 (ECB)
7.150300611434876,0,0,0,-0.0925,-1.2192,268.0,-0.0843,0.9588,0.0118,AES-192 (GCM)
7.138895593706189,0,0,0,-0.0481,-1.2619,274.0,0.0375,0.9588,0.0,AES-192 (CTR)
7.807800380842031,0,0,0.0,-0.0086,-1.2089,248.86,-0.04,0.9895,0.0106,AES-256 (CBC)
7.8232004962292,0,0,0.0,-0.0263,-1.1934,247.88,0.0217,0.9895,0.0106,AES-256 (ECB)
5.738204882778696,0,0,0,0.3004,-1.1453,264.0,-0.1898,0.8533,0.0,AES-256 (GCM)
5.663909765557392,0,0,0,0.1621,-0.8984,288.0,0.0943,0.8533,0.0,AES-256 (CTR)
6.668087067369476,0,0,0.0,0.0744,-1.1795,254.22,-0.0835,0.929,0.0,AES-128 (CBC)
6.028055907333272,0,0,0.0,-0.093,-1.0696,259.2,-0.0161,0.8791,0.0127,AES-128 (ECB)
7.609722932852138,0,0,0,-0.0695,-1.1477,244.0,0.031,0.979,0.002,AES-128 (GCM)
7.82818133556594,0,0,0,0.0445,-1.1681,242.5,-0.006,0.9894,0.0059,AES-128 (CTR)
7.805811022572252,0,0,0.0,-0.0561,-1.1673,262.65,-0.0019,0.9895,0.0144,AES-192 (CBC)
5.978055907333273,0,0,0.0,0.0664,-1.2159,272.0,0.0257,0.8791,0.0,AES-192 (ECB)
7.203853369030762,0,0,0,-0.0051,-1.298,240.0,0.0153,0.9588,0.0,AES-192 (GCM)
5.8125,0,0,0,-0.3095,-1.1678,240.0,-0.0817,0.8533,0.0,AES-192 (CTR)
7.183831569268126,0,0,0.0,0.0015,-1.0828,266.35,0.1317,0.9611,0.0037,AES-256 (CBC)
5.937492001110315,0,0,0.0,0.2289,-1.3246,278.4,0.0039,0.8791,0.0,AES-256 (ECB)
7.523472023001086,0,0,0,-0.0052,-1.0111,302.0,-0.0848,0.979,0.002,AES-256 (GCM)
7.22227441389348,0,0,0,0.018,-1.2309,232.0,0.1134,0.9588,0.0039,AES-256 (CTR)
7.625908900927937,0,0,0.0,0.0367,-1.2457,237.09,0.0302,0.9796,0.0057,AES-128 (CBC)
7.820715356774437,0,0,0.0,0.0519,-1.1468,240.0,0.0009,0.9895,0.0106,AES-128 (ECB)
5.71875,0,0,0,0.0636,-1.2115,264.0,-0.0029,0.8533,0.0,AES-128 (GCM)
7.25176220694674,0,0,0,0.0081,-1.1923,220.0,-0.0319,0.9588,0.0039,AES-128 (CTR)
7.190945791450956,0,0,0.0,-0.0066,-0.9945,264.47,-0.0159,0.9611,0.0037,AES-192 (CBC)
7.831728777128556,0,0,0.0,-0.019,-1.1862,218.83,0.003,0.9895,0.0019,AES-192 (ECB)
6.51738720694674,0,0,0,0.0047,-1.1607,264.0,-0.0218,0.9209,0.0,AES-192 (GCM)
7.558972957131442,0,0,0,0.1797,-1.1675,271.0,-0.0427,0.979,0.002,AES-192 (CTR)
7.64688914997869,0,0,0.0,-0.1918,-1.1625,227.39,0.0451,0.9796,0.0057,AES-256 (CBC)
6.037492001110314,0,0,0.0,-0.2183,-1.2315,252.8,0.03,0.8791,0.0,AES-256 (ECB)
5.613204882778696,0,0,0,0.0634,-1.0613,296.0,0.0112,0.8533,0.0,AES-256 (GCM)
7.56265288310583,0,0,0,0.0925,-1.1347,265.0,-0.0193,0.979,0.0059,AES-256 (CTR)
6.735693577741072,0,0,0.0,0.2024,-1.0659,236.44,-0.0267,0.929,0.0,AES-128 (CBC)
7.204311497419338,0,0,0.0,-0.1557,-1.0878,258.82,-0.0594,0.9611,0.0037,AES-128 (ECB)
6.57988720694674,0,0,0,0.0916,-1.1709,248.0,-0.087,0.9209,0.0,AES-128 (GCM)
7.235984472504132,0,0,0,-0.1235,-1.1773,230.0,0.0107,0.9588,0.0,AES-128 (CTR)
7.826522762318068,0,0,0.0,-0.0221,-1.2038,230.65,0.018,0.9895,0.0077,AES-192 (CBC)
7.2600413338019525,0,0,0.0,0.036,-1.22,236.24,0.1468,0.9611,0.0,AES-192 (ECB)
6.560432324168044,0,0,0,0.1483,-1.2184,248.0,-0.0001,0.9209,0.0,AES-192 (GCM)
7.29170581042011,0,0,0,-0.1215,-1.2143,208.0,-0.0591,0.9588,0.0,AES-192 (CTR)
6.619340192309379,0,0,0.0,-0.318,-1.0459,268.44,0.1863,0.929,0.0,AES-256 (CBC)
6.7270469631727625,0,0,0.0,-0.1327,-1.2022,236.44,-0.0022,0.929,0.0,AES-256 (ECB)
5.8125,0,0,0,0.1525,-1.0115,240.0,-0.0579,0.8533,0.0,AES-256 (GCM)
7.560952169427555,0,0,0,-0.0864,-1.23,277.0,0.0288,0.979,0.0059,AES-256 (CTR)
6.732289237493343,0,0,0.0,0.1007,-1.0738,240.0,-0.0389,0.929,0.0,AES-128 (CBC)
7.582311580985741,0,0,0.0,-0.0337,-1.2356,272.97,-0.0519,0.9796,0.0038,AES-128 (ECB)
6.622932324168044,0,0,0,-0.0095,-1.3713,232.0,-0.0937,0.9209,0.0,AES-128 (GCM)
6.47051220694674,0,0,0,-0.1696,-1.0664,276.0,0.0427,0.9209,0.0079,AES-128 (CTR)
7.225541047091461,0,0,0.0,0.0336,-1.1603,258.82,-0.0045,0.9611,0.0,AES-192 (CBC)
7.233261140731571,0,0,0.0,0.0757,-1.1701,247.53,0.0424,0.9611,0.0,AES-192 (ECB)
5.8125,0,0,0,-0.2815,-1.1925,240.0,-0.0638,0.8533,0.0,AES-192 (GCM)
7.589933762126962,0,0,0,-0.0825,-1.213,263.0,0.083,0.979,0.0039,AES-192 (CTR)
7.8074296196266095,0,0,0.0,-0.0814,-1.1922,252.31,0.0827,0.9895,0.0087,AES-256 (CBC)
7.790265996094694,0,0,0.0,0.0053,-1.2192,276.43,-0.0297,0.9895,0.0067,AES-256 (ECB)
7.578726571782884,0,0,0,-0.0369,-1.204,260.0,0.0418,0.979,0.002,AES-256 (GCM)
7.15889331042011,0,0,0,-0.1472,-1.0743,258.0,0.0427,0.9588,0.0,AES-256 (CTR)
7.623501809930209,0,0,0.0,0.0363,-1.2225,253.58,-0.0322,0.9796,0.0038,AES-128 (CBC)
7.182252673889925,0,0,0.0,-0.1036,-1.1528,275.76,0.0748,0.9611,0.0037,AES-128 (ECB)
7.8188175439837195,0,0,0,-0.0144,-1.229,242.5,0.0051,0.9894,0.0039,AES-128 (GCM)
6.597579882778696,0,0,0,-0.0774,-1.1442,236.0,-0.048,0.9209,0.0,AES-128 (CTR)
7.8031297556771495,0,0,0.0,-0.048,-1.1711,265.11,0.008,0.9895,0.0096,AES-192 (CBC)
7.601245465376208,0,0,0.0,-0.0348,-1.2585,251.64,-0.1078,0.9796,0.0076,AES-192 (ECB)
7.632039186690459,0,0,0,0.0085,-1.1673,226.0,-0.0475,0.979,0.002,AES-192 (GCM)
7.80379697623786,0,0,0,0.0273,-1.1715,251.5,0.0015,0.9894,0.0059,AES-192 (CTR)
7.816532724374055,0,0,0.0,0.0031,-1.2175,250.34,-0.0699,0.9895,0.0067,AES-256 (CBC)
7.808573216543878,0,0,0.0,-0.0251,-1.2038,251.82,-0.0229,0.9895,0.0115,AES-256 (ECB)
6.581954882778696,0,0,0,-0.0341,-1.1994,240.0,-0.0461,0.9209,0.0,AES-256 (GCM)
7.836598057719177,0,0,0,-0.0461,-1.2069,219.5,-0.0129,0.9894,0.0078,AES-256 (CTR)
7.791881600273442,0,0,0.0,-0.0068,-1.1973,256.74,-0.0525,0.9895,0.0087,AES-128 (CBC)
6.112492001110314,0,0,0.0,-0.0017,-1.0907,233.6,0.0852,0.8791,0.0,AES-128 (ECB)
7.562988248559945,0,0,0,-0.0224,-1.1968,272.0,-0.0018,0.979,0.002,AES-128 (GCM)
5.769454882778696,0,0,0,0.1289,-1.2875,256.0,0.0347,0.8533,0.0,AES-128 (CTR)
7.151490644701473,0,0,0.0,0.0156,-1.1507,292.71,-0.0949,0.9611,0.0037,AES-192 (CBC)
5.978055907333271,0,0,0.0,0.1731,-1.2106,272.0,0.1336,0.8791,0.0,AES-192 (ECB)
5.8125,0,0,0,-0.2113,-1.371,240.0,-0.1926,0.8533,0.0,AES-192 (GCM)
6.644454882778696,0,0,0,-0.1336,-1.291,224.0,-0.0813,0.9209,0.0,AES-192 (CTR)
7.322102306306499,0,0,0.0,0.0689,-1.1697,211.76,0.0006,0.9611,0.0037,AES-256 (CBC)
7.801970038969327,0,0,0.0,-0.0134,-1.1753,272.49,-0.0317,0.9895,0.0048,AES-256 (ECB)
7.7917168825836445,0,0,0,0.032,-1.2414,280.0,-0.0144,0.9894,0.0108,AES-256 (GCM)
5.71875,0,0,0,-0.1205,-1.2766,264.0,0.1174,0.8533,0.0,AES-256 (CTR)
7.542972442704793,0,0,0.0,-0.0203,-1.2164,298.18,-0.015,0.9796,0.0057,AES-128 (CBC)
7.842071223834139,0,0,0.0,-0.0147,-1.2454,223.26,0.0154,0.9895,0.0106,AES-128 (ECB)
7.158350476484885,0,0,0,-0.0512,-1.2226,266.0,0.013,0.9588,0.0,AES-128 (GCM)
5.8125,0,0,0,-0.3942,-1.0581,240.0,-0.1748,0.8533,0.0,AES-128 (CTR)
5.903055907333271,0,0,0.0,0.0678,-1.2386,291.2,0.014,0.8791,0.0,AES-192 (CBC)
6.037492001110315,0,0,0.0,0.1106,-1.305,252.8,-0.0551,0.8791,0.0,AES-192 (ECB)
6.607307324168044,0,0,0,0.108,-1.2406,236.0,-0.1364,0.9209,0.0,AES-192 (GCM)
7.8388507196063255,0,0,0,-0.0269,-1.1733,214.5,-0.0394,0.9894,0.0078,AES-192 (CTR)
6.7983293416900565,0,0,0.0,0.1388,-1.1787,211.56,0.0087,0.929,0.007,AES-256 (CBC)
7.134386681211053,0,0,0.0,-0.0305,-1.0878,285.18,-0.0736,0.9611,0.0,AES-256 (ECB)
7.109170435602921,0,0,0,-0.1083,-1.1606,282.0,0.0054,0.9588,0.0039,AES-256 (GCM)
5.8125,0,0,0,-0.1324,-1.3178,240.0,0.2615,0.8533,0.0,AES-256 (CTR)
7.205284521340255,0,0,0.0,-0.0155,-1.0658,251.29,0.0127,0.9611,0.0037,AES-128 (CBC)
6.62458246662996,0,0,0.0,0.1765,-1.3691,264.89,-0.0491,0.929,0.007,AES-128 (ECB)
6.492034765557392,0,0,0,-0.1483,-1.1338,268.0,0.1607,0.9209,0.0,AES-128 (GCM)
7.58441558440479,0,0,0,-0.0987,-1.132,269.0,0.0521,0.979,0.0039,AES-128 (CTR)
7.603858934830345,0,0,0.0,0.0124,-1.183,249.7,-0.0088,0.9796,0.0095,AES-192 (CBC)
6.709753734036143,0,0,0.0,0.1391,-1.1041,236.44,-0.0524,0.929,0.0,AES-192 (ECB)
7.550607982099718,0,0,0,-0.0181,-1.1546,271.0,-0.0515,0.979,0.0039,AES-192 (GCM)
7.593072231876528,0,0,0,-0.0097,-1.1015,254.0,0.0627,0.979,0.002,AES-192 (CTR)
7.822481976360982,0,0,0.0,-0.0287,-1.2008,239.02,-0.0367,0.9895,0.0038,AES-256 (CBC)
7.274236313627625,0,0,0.0,-0.1348,-1.2731,232.47,0.0217,0.9611,0.0,AES-256 (ECB)
7.096494214908246,0,0,0,0.0728,-1.248,288.0,0.0947,0.9588,0.0118,AES-256 (GCM)
6.554534765557392,0,0,0,0.0183,-1.1503,252.0,-0.0452,0.9209,0.0,AES-256 (CTR)
6.112492001110314,0,0,0.0,0.1236,-1.3718,233.6,-0.0237,0.8791,0.0,AES-128 (CBC)
7.817388775111384,0,0,0.0,0.0559,-1.2346,264.12,-0.0324,0.9895,0.0106,AES-128 (ECB)
7.609477430861761,0,0,0,-0.0005,-1.2184,246.0,-0.0275,0.979,0.0059,AES-128 (GCM)
6.544807324168044,0,0,0,0.0019,-0.9013,260.0,-0.0306,0.9209,0.0,AES-128 (CTR)
7.812902155042585,0,0,0.0,-0.0142,-1.2245,269.05,0.0115,0.9895,0.0067,AES-192 (CBC)
7.818871287819491,0,0,0.0,-0.0376,-1.1634,256.25,0.0281,0.9895,0.0067,AES-192 (ECB)
6.488204882778696,0,0,0,0.0931,-1.1117,280.0,0.0719,0.9209,0.0,AES-192 (GCM)
5.644454882778696,0,0,0,-0.1168,-0.8861,288.0,0.0449,0.8533,0.0,AES-192 (CTR)
7.830971960956732,0,0,0.0,-0.0571,-1.2584,225.72,-0.0548,0.9895,0.0038,AES-256 (CBC)
5.903055907333272,0,0,0.0,0.3813,-1.0351,304.0,0.0636,0.8791,0.0,AES-256 (ECB)
5.757659765557392,0,0,0,-0.0072,-1.1241,264.0,0.057,0.8533,0.0,AES-256 (GCM)
6.507659765557392,0,0,0,-0.0644,-1.1767,264.0,0.0021,0.9209,0.0,AES-256 (CTR)
6.018619813556227,0,0,0.0,-0.0866,-1.0819,265.6,-0.0323,0.8791,0.0,AES-128 (CBC)
7.612578775165976,0,0,0.0,-0.0281,-1.2514,256.48,-0.0201,0.9796,0.0019,AES-128 (ECB)
7.603560694286345,0,0,0,0.1089,-1.2204,251.0,0.0218,0.979,0.0039,AES-128 (GCM)
7.805661576666248,0,0,0,0.0447,-1.1681,269.5,-0.0128,0.9894,0.0049,AES-128 (CTR)
7.141372469923883,0,0,0.0,-0.0446,-1.1486,288.94,0.0089,0.9611,0.0,AES-192 (CBC)
7.191040760380972,0,0,0.0,-0.0092,-1.2843,270.12,-0.0371,0.9611,0.0037,AES-192 (ECB)
7.207784156297594,0,0,0,0.0196,-1.3386,250.0,-0.0567,0.9588,0.0,AES-192 (GCM)
5.788909765557392,0,0,0,-0.1303,-1.0447,256.0,-0.0205,0.8533,0.0,AES-192 (CTR)
6.76006701527112,0,0,0.0,-0.0871,-1.1135,225.78,0.0492,0.929,0.0,AES-256 (CBC)
6.003055907333271,0,0,0.0,-0.3362,-1.088,265.6,0.0163,0.8791,0.0,AES-256 (ECB)
6.529182324168044,0,0,0,0.0133,-1.134,264.0,-0.0269,0.9209,0.0,AES-256 (GCM)
7.227290869030762,0,0,0,0.04,-1.3151,230.0,-0.0818,0.9588,0.0,AES-256 (CTR)
7.601396387583857,0,0,0.0,-0.0253,-1.2487,262.3,0.0538,0.9796,0.0057,AES-128 (CBC)
7.810105606496707,0,0,0.0,0.0265,-1.2038,264.62,0.0165,0.9895,0.0077,AES-128 (ECB)
7.815667406282527,0,0,0,0.0203,-1.2512,252.5,-0.0076,0.9894,0.0068,AES-128 (GCM)
7.219969373011516,0,0,0,-0.0183,-1.2459,236.0,-0.0434,0.9588,0.0078,AES-128 (CTR)
7.816791372161675,0,0,0.0,0.0197,-1.2048,248.86,0.0306,0.9895,0.0067,AES-192 (CBC)
7.558167684345518,0,0,0.0,-0.0614,-1.2449,285.58,-0.0442,0.9796,0.0019,AES-192 (ECB)
7.615179939726105,0,0,0,0.0845,-1.1957,241.0,0.0133,0.979,0.002,AES-192 (GCM)
6.5625,0,0,0,-0.0211,-1.1954,248.0,-0.1061,0.9209,0.0,AES-192 (CTR)
7.2259081995551,0,0,0.0,0.0108,-1.2301,245.65,0.0011,0.9611,0.0037,AES-256 (CBC)
6.702673525642714,0,0,0.0,0.1362,-1.1439,247.11,-0.0219,0.929,0.0,AES-256 (ECB)
7.800499005752537,0,0,0,0.0726,-1.1547,261.5,0.0239,0.9894,0.0059,AES-256 (GCM)
6.507659765557392,0,0,0,0.0716,-1.1645,272.0,-0.1073,0.9209,0.0,AES-256 (CTR)
7.578994317721178,0,0,0.0,0.0828,-1.1809,263.27,0.008,0.9796,0.0019,AES-128 (CBC)
6.009183719779184,0,0,0.0,-0.1079,-1.363,272.0,0.0549,0.8791,0.0,AES-128 (ECB)
7.197565710927493,0,0,0,-0.1217,-1.238,242.0,0.0869,0.9588,0.0039,AES-128 (GCM)
6.516607007961507,0,0,0,0.1093,-1.2585,276.0,0.0903,0.9209,0.0,AES-128 (CTR)
6.071928094887358,0,0,0.0,-0.069,-1.378,240.0,-0.1156,0.8791,0.0,AES-192 (CBC)
5.937492001110315,0,0,0.0,-0.0994,-1.0354,278.4,-0.068,0.8791,0.0,AES-192 (ECB)
7.818586612734103,0,0,0,-0.0573,-1.2298,247.5,0.0126,0.9894,0.0098,AES-192 (GCM)
7.583413020768116,0,0,0,0.0378,-1.0964,255.0,-0.0351,0.979,0.0078,AES-192 (CTR)
7.81804886767992,0,0,0.0,0.0146,-1.21,244.43,0.0017,0.9895,0.0135,AES-256 (CBC)
6.773262393950914,0,0,0.0,0.1016,-1.2249,232.89,-0.1161,0.929,0.0,AES-256 (ECB)
7.788159602553992,0,0,0,-0.0051,-1.2259,274.0,-0.027,0.9894,0.002,AES-256 (GCM)
7.199870751809458,0,0,0,0.0843,-1.1238,242.0,-0.0762,0.9588,0.0,AES-256 (CTR)
7.801120791265928,0,0,0.0,0.0965,-1.1754,266.09,0.005,0.9895,0.0077,AES-128 (CBC)
7.303648078333508,0,0,0.0,0.0814,-1.2672,224.94,-0.0065,0.9611,0.0074,AES-128 (ECB)
7.78065231005472,0,0,0,-0.0659,-1.1811,289.5,-0.0012,0.9894,0.0108,AES-128 (GCM)
7.815584724643371,0,0,0,0.0717,-1.1913,250.5,-0.0302,0.9894,0.0088,AES-128 (CTR)
6.681975956258365,0,0,0.0,-0.121,-1.1938,250.67,0.009,0.929,0.0,AES-192 (CBC)
6.087492001110314,0,0,0.0,-0.134,-0.9584,240.0,-0.1565,0.8791,0.0,AES-192 (ECB)
7.146317994213572,0,0,0,0.0387,-1.1208,266.0,-0.003,0.9588,0.0,AES-192 (GCM)
6.716682324168044,0,0,0,0.1082,-1.2733,208.0,0.0921,0.9209,0.0,AES-192 (CTR)
7.202509199641131,0,0,0.0,-0.0369,-1.2825,264.47,0.0007,0.9611,0.0074,AES-256 (CBC)
5.946928094887358,0,0,0.0,-0.0155,-1.1839,284.8,-0.1033,0.8791,0.0,AES-256 (ECB)
6.654182324168044,0,0,0,0.0681,-1.1979,224.0,-0.0125,0.9209,0.0,AES-256 (GCM)
7.582909598052563,0,0,0,0.1163,-1.1617,259.0,-0.0363,0.979,0.0,AES-256 (CTR)
7.211664438595809,0,0,0.0,0.0005,-1.1439,256.94,-0.0659,0.9611,0.0037,AES-128 (CBC)
7.627924626364399,0,0,0.0,0.0459,-1.273,249.7,-0.001,0.9796,0.0114,AES-128 (ECB)
7.606019869538814,0,0,0,0.0934,-1.2494,258.0,-0.002,0.979,0.0039,AES-128 (GCM)
7.6261675430570435,0,0,0,-0.1414,-1.2463,236.0,-0.0352,0.979,0.002,AES-128 (CTR)
7.8135273724890935,0,0,0.0,0.0066,-1.2083,245.91,-0.0213,0.9895,0.0067,AES-192 (CBC)
7.796307111137568,0,0,0.0,0.004,-1.1476,273.97,0.0035,0.9895,0.0058,AES-192 (ECB)
6.507659765557392,0,0,0,-0.0025,-1.1417,272.0,0.0378,0.9209,0.0,AES-192 (GCM)
5.769454882778696,0,0,0,-0.1546,-1.1012,256.0,-0.0982,0.8533,0.0,AES-192 (CTR)
7.792541319066037,0,0,0.0,0.023,-1.2179,294.65,0.0155,0.9895,0.0058,AES-256 (CBC)
7.229512795111523,0,0,0.0,0.0386,-1.2548,245.65,0.0238,0.9611,0.0,AES-256 (ECB)
7.623364761181853,0,0,0,-0.1308,-1.194,231.0,0.0373,0.979,0.0,AES-256 (GCM)
6.417739648336088,0,0,0,-0.0594,-1.1729,292.0,0.1278,0.9209,0.0079,AES-256 (CTR)
5.987492001110315,0,0,0.0,0.0274,-1.1982,265.6,0.0831,0.8791,0.0,AES-128 (CBC)
7.605979039903765,0,0,0.0,0.0036,-1.2212,249.7,0.0415,0.9796,0.0076,AES-128 (ECB)
5.75,0,0,0,-0.0701,-1.131,256.0,-0.0672,0.8533,0.0,AES-128 (GCM)
6.613204882778696,0,0,0,0.0529,-1.2873,240.0,0.1109,0.9209,0.0,AES-128 (CTR)
7.181423400032637,0,0,0.0,0.0586,-1.1886,273.88,0.0981,0.9611,0.0,AES-192 (CBC)
7.608770963602172,0,0,0.0,0.0927,-1.1474,238.06,-0.0422,0.9796,0.0038,AES-192 (ECB)
7.8183812851502115,0,0,0,-0.0158,-1.1655,250.5,0.0117,0.9894,0.0049,AES-192 (GCM)
7.226257031114784,0,0,0,-0.0106,-1.2221,238.0,-0.0254,0.9588,0.0,AES-192 (CTR)
6.711591668108993,0,0,0.0,-0.17,-1.3452,243.56,0.0344,0.929,0.0,AES-256 (CBC)
7.565809604617939,0,0,0.0,0.0236,-1.1209,290.42,0.0122,0.9796,0.0019,AES-256 (ECB)
7.592637039441911,0,0,0,0.0708,-1.2194,241.0,-0.0316,0.979,0.0,AES-256 (GCM)
7.616264229886152,0,0,0,-0.0107,-1.1537,250.0,0.0476,0.979,0.0039,AES-256 (CTR)
6.742773786134502,0,0,0.0,0.0148,-0.9475,225.78,-0.0333,0.929,0.0,AES-128 (CBC)
7.158699835814316,0,0,0.0,-0.1457,-1.1862,292.71,-0.0516,0.9611,0.0037,AES-128 (ECB)
7.544767935165866,0,0,0,-0.0128,-1.1741,288.0,-0.0035,0.979,0.0098,AES-128 (GCM)
7.572393820737614,0,0,0,-0.0715,-1.196,265.0,0.0008,0.979,0.002,AES-128 (CTR)
6.046928094887357,0,0,0.0,-0.2459,-0.8438,246.4,-0.0429,0.8791,0.0,AES-192 (CBC)
7.55193034557654,0,0,0.0,-0.055,-1.2607,291.39,-0.0172,0.9796,0.0038,AES-192 (ECB)
